traffic_record_id,state,road_type,lane_count,speed_limit_kmph,has_signal,enforcement_level,blackspot_score,season,day_of_week,hour_of_day,lighting,weather,is_peak,vehicle_count_per_hr,avg_speed_kmph,peak,traffic_data_quality_flag,signal_status,green_duration_s,red_duration_s,yellow_duration_s,cycle_time_s,violations_count,signal_data_quality_flag,accident_occurred,month,day,week_of_year,is_weekend,is_night,speed_ratio,traffic_density,signal_efficiency
653,Telangana,urban,3,57,1,medium,0.054,monsoon,0,7,Day,Clear,0,560.0,34.8,0,Unknown,Working,39.0,68.0,4.0,111.0,1.0,Unknown,0,7,7,28,0,0,0.6105263157894736,186.66666666666666,0.35135135135135137
654,Telangana,urban,3,57,1,medium,0.054,monsoon,0,8,Day,Rain,1,2244.0,15.0,1,Unknown,Working,37.0,83.0,4.0,124.0,0.0,Unknown,0,7,7,28,0,0,0.2631578947368421,748.0,0.29838709677419356
655,Telangana,urban,3,57,1,medium,0.054,monsoon,0,9,Day,Rain,1,1168.0,20.9,1,Unknown,Working,66.0,33.0,3.0,102.0,2.0,Unknown,0,7,7,28,0,0,0.36666666666666664,389.3333333333333,0.6470588235294118
656,Telangana,urban,3,57,1,medium,0.054,monsoon,0,10,Day,Rain,1,1317.0,11.6,1,Unknown,Working,32.0,114.0,5.0,151.0,1.0,Unknown,0,7,7,28,0,0,0.20350877192982456,439.0,0.2119205298013245
657,Telangana,urban,3,57,1,medium,0.054,monsoon,0,11,Day,Rain,1,1385.0,22.9,1,Unknown,Working,29.0,93.0,7.0,129.0,0.0,Unknown,0,7,7,28,0,0,0.40175438596491225,461.6666666666667,0.2248062015503876
658,Telangana,urban,3,57,1,medium,0.054,monsoon,0,12,Day,Rain,0,317.0,41.6,0,Unknown,Working,61.0,70.0,6.0,137.0,1.0,Unknown,0,7,7,28,0,0,0.7298245614035088,105.66666666666667,0.44525547445255476
659,Telangana,urban,3,57,1,medium,0.054,monsoon,0,13,Day,Clear,0,390.0,36.2,0,Unknown,Working,29.0,54.0,7.0,90.0,1.0,Unknown,0,7,7,28,0,0,0.6350877192982457,130.0,0.32222222222222224
660,Telangana,urban,3,57,1,medium,0.054,monsoon,0,14,Day,Clear,0,646.0,35.7,0,Unknown,Blinking,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,0,0.6263157894736843,215.33333333333334,0.4195804195804196
661,Telangana,urban,3,57,1,medium,0.054,monsoon,0,15,Day,Rain,0,363.0,23.6,0,Unknown,Off,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,7,28,0,0,0.41403508771929826,121.0,0.4195804195804196
662,Telangana,urban,3,57,1,medium,0.054,monsoon,0,16,Day,Clear,0,693.0,29.2,0,Unknown,Working,68.0,117.0,6.0,191.0,0.0,Unknown,0,7,7,28,0,0,0.512280701754386,231.0,0.35602094240837695
663,Telangana,urban,3,57,1,medium,0.054,monsoon,0,17,Day,Clear,1,646.0,30.9,1,Unknown,Working,86.0,115.0,7.0,208.0,1.0,Unknown,0,7,7,28,0,0,0.5421052631578948,215.33333333333334,0.41346153846153844
664,Telangana,urban,3,57,1,medium,0.054,monsoon,0,18,Day,Clear,1,1927.0,10.0,1,Unknown,Working,26.0,99.0,4.0,129.0,0.0,Unknown,0,7,7,28,0,0,0.17543859649122806,642.3333333333334,0.20155038759689922
665,Telangana,urban,3,57,1,medium,0.054,monsoon,0,19,Dusk/Dawn,Clear,1,1064.0,30.6,1,Unknown,Working,88.0,70.0,3.0,161.0,1.0,Unknown,0,7,7,28,0,0,0.5368421052631579,354.6666666666667,0.546583850931677
666,Telangana,urban,3,57,1,medium,0.054,monsoon,0,20,Night,Clear,1,1791.0,15.8,1,Unknown,Working,25.0,54.0,3.0,82.0,1.0,Unknown,0,7,7,28,0,1,0.2771929824561404,597.0,0.3048780487804878
667,Telangana,urban,3,57,1,medium,0.054,monsoon,0,21,Night,Rain,1,921.0,18.4,1,Unknown,Working,79.0,116.0,5.0,200.0,1.0,Unknown,0,7,7,28,0,1,0.3228070175438596,307.0,0.395
668,Telangana,urban,3,57,1,medium,0.054,monsoon,0,22,Night,Rain,0,385.0,27.0,0,Unknown,Working,31.0,105.0,10.0,146.0,1.0,Unknown,0,7,7,28,0,1,0.47368421052631576,128.33333333333334,0.21232876712328766
669,Telangana,urban,3,57,1,medium,0.054,monsoon,0,23,Night,Rain,0,373.0,32.8,0,Unknown,Working,36.0,51.0,3.0,90.0,3.0,Unknown,0,7,7,28,0,1,0.575438596491228,124.33333333333333,0.4
670,Telangana,urban,4,47,0,medium,0.228,monsoon,1,0,Night,Rain,0,991.0,12.2,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,1,0.25957446808510637,247.75,0.4195804195804196
671,Telangana,urban,4,47,0,medium,0.228,monsoon,1,1,Night,Clear,0,594.0,24.0,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,1,0.5106382978723404,148.5,0.4195804195804196
672,Telangana,urban,4,47,0,medium,0.228,monsoon,1,2,Night,Clear,0,870.0,17.7,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,1,0.37659574468085105,217.5,0.4195804195804196
673,Telangana,urban,4,47,0,medium,0.228,monsoon,1,3,Night,Rain,0,394.0,16.3,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,1,0.3468085106382979,98.5,0.4195804195804196
674,Telangana,urban,4,47,0,medium,0.228,monsoon,1,4,Night,Rain,0,450.0,16.5,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,1,0.35106382978723405,112.5,0.4195804195804196
675,Telangana,urban,4,47,0,medium,0.228,monsoon,1,5,Dusk/Dawn,Clear,0,1048.0,16.7,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,1,0.35531914893617017,262.0,0.4195804195804196
676,Telangana,urban,4,47,0,medium,0.228,monsoon,1,6,Day,Rain,0,2410.0,23.6,0,veh_spike,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.5021276595744681,602.5,0.4195804195804196
677,Telangana,urban,4,47,0,medium,0.228,monsoon,1,7,Day,Rain,0,657.0,20.0,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.425531914893617,164.25,0.4195804195804196
678,Telangana,urban,4,47,0,medium,0.228,monsoon,1,8,Day,Rain,1,2064.0,23.6,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.5021276595744681,516.0,0.4195804195804196
679,Telangana,urban,4,47,0,medium,0.228,monsoon,1,9,Day,Rain,1,1065.0,23.6,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.5021276595744681,266.25,0.4195804195804196
680,Telangana,urban,4,47,0,medium,0.228,monsoon,1,10,Day,Clear,1,2214.0,7.5,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.1595744680851064,553.5,0.4195804195804196
681,Telangana,urban,4,47,0,medium,0.228,monsoon,1,11,Day,Thunderstorm,1,1639.0,8.0,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.1702127659574468,409.75,0.4195804195804196
682,Telangana,urban,4,47,0,medium,0.228,monsoon,1,12,Day,Rain,0,249.0,26.5,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.5638297872340425,62.25,0.4195804195804196
683,Telangana,urban,4,47,0,medium,0.228,monsoon,1,13,Day,Clear,0,270.0,33.3,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.7085106382978723,67.5,0.4195804195804196
684,Telangana,urban,4,47,0,medium,0.228,monsoon,1,14,Day,Rain,0,336.0,22.5,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.4787234042553192,84.0,0.4195804195804196
685,Telangana,urban,4,47,0,medium,0.228,monsoon,1,15,Day,Rain,0,360.0,30.6,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.6510638297872341,90.0,0.4195804195804196
686,Telangana,urban,4,47,0,medium,0.228,monsoon,1,16,Day,Rain,0,336.0,25.4,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.5404255319148936,84.0,0.4195804195804196
687,Telangana,urban,4,47,0,medium,0.228,monsoon,1,17,Day,Rain,1,895.0,13.4,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.2851063829787234,223.75,0.4195804195804196
688,Telangana,urban,4,47,0,medium,0.228,monsoon,1,18,Day,Rain,1,1791.0,8.0,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.1702127659574468,447.75,0.4195804195804196
689,Telangana,urban,4,47,0,medium,0.228,monsoon,1,19,Dusk/Dawn,Clear,1,2099.0,10.0,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,0,0.2127659574468085,524.75,0.4195804195804196
690,Telangana,urban,4,47,0,medium,0.228,monsoon,1,20,Night,Clear,1,2495.0,5.0,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,1,0.10638297872340426,623.75,0.4195804195804196
691,Telangana,urban,4,47,0,medium,0.228,monsoon,1,21,Night,Rain,1,1120.0,16.7,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,1,7,1,27,0,1,0.35531914893617017,280.0,0.4195804195804196
692,Telangana,urban,4,47,0,medium,0.228,monsoon,1,22,Night,Rain,0,567.0,23.6,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,1,0.5021276595744681,141.75,0.4195804195804196
693,Telangana,urban,4,47,0,medium,0.228,monsoon,1,23,Night,Clear,0,492.0,23.5,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,1,27,0,1,0.5,123.0,0.4195804195804196
694,Telangana,urban,4,47,0,medium,0.228,monsoon,2,0,Night,Clear,0,509.0,29.4,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,1,0.625531914893617,127.25,0.4195804195804196
695,Telangana,urban,4,47,0,medium,0.228,monsoon,2,1,Night,Rain,0,491.0,16.5,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,1,0.35106382978723405,122.75,0.4195804195804196
696,Telangana,urban,4,47,0,medium,0.228,monsoon,2,2,Night,Thunderstorm,0,552.0,23.5,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,1,0.5,138.0,0.4195804195804196
697,Telangana,urban,4,47,0,medium,0.228,monsoon,2,3,Night,Rain,0,641.0,16.5,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,1,0.35106382978723405,160.25,0.4195804195804196
698,Telangana,urban,4,47,0,medium,0.228,monsoon,2,4,Night,Clear,0,211.0,33.8,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,1,0.7191489361702127,52.75,0.4195804195804196
699,Telangana,urban,4,47,0,medium,0.228,monsoon,2,5,Dusk/Dawn,Clear,0,479.0,26.9,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,1,0.5723404255319149,119.75,0.4195804195804196
700,Telangana,urban,4,47,0,medium,0.228,monsoon,2,6,Day,Clear,0,542.0,27.6,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,0,0.5872340425531916,135.5,0.4195804195804196
701,Telangana,urban,4,47,0,medium,0.228,monsoon,2,7,Day,Thunderstorm,0,276.0,32.6,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,0,0.6936170212765957,69.0,0.4195804195804196
702,Telangana,urban,4,47,0,medium,0.228,monsoon,2,8,Day,Clear,1,1208.0,20.6,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,1,7,2,27,0,0,0.43829787234042555,302.0,0.4195804195804196
703,Telangana,urban,4,47,0,medium,0.228,monsoon,2,9,Day,Rain,1,812.0,19.5,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,0,0.4148936170212766,203.0,0.4195804195804196
704,Telangana,urban,4,47,0,medium,0.228,monsoon,2,10,Day,Clear,1,2522.0,12.8,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,0,0.2723404255319149,630.5,0.4195804195804196
705,Telangana,urban,4,47,0,medium,0.228,monsoon,2,11,Day,Rain,1,838.0,20.7,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,0,0.4404255319148936,209.5,0.4195804195804196
706,Telangana,urban,4,47,0,medium,0.228,monsoon,2,12,Day,Rain,0,612.0,27.7,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,0,0.5893617021276596,153.0,0.4195804195804196
707,Telangana,urban,4,47,0,medium,0.228,monsoon,2,13,Day,Rain,0,411.0,24.5,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,0,0.5212765957446809,102.75,0.4195804195804196
708,Telangana,urban,4,47,0,medium,0.228,monsoon,2,14,Day,Clear,0,499.0,30.0,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,0,0.6382978723404256,124.75,0.4195804195804196
709,Telangana,urban,4,47,0,medium,0.228,monsoon,2,15,Day,Clear,0,1062.0,14.7,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,0,0.3127659574468085,265.5,0.4195804195804196
710,Telangana,urban,4,47,0,medium,0.228,monsoon,2,16,Day,Clear,0,812.0,25.2,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,0,0.5361702127659574,203.0,0.4195804195804196
711,Telangana,urban,4,47,0,medium,0.228,monsoon,2,17,Day,Thunderstorm,1,653.0,18.8,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,0,0.4,163.25,0.4195804195804196
712,Telangana,urban,4,47,0,medium,0.228,monsoon,2,18,Day,Rain,1,749.0,23.6,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,0,0.5021276595744681,187.25,0.4195804195804196
713,Telangana,urban,4,47,0,medium,0.228,monsoon,2,19,Dusk/Dawn,Rain,1,1679.0,12.3,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,0,0.26170212765957446,419.75,0.4195804195804196
714,Telangana,urban,4,47,0,medium,0.228,monsoon,2,20,Night,Rain,1,1937.0,23.6,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,1,0.5021276595744681,484.25,0.4195804195804196
715,Telangana,urban,4,47,0,medium,0.228,monsoon,2,21,Night,Rain,1,687.0,15.6,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,1,0.33191489361702126,171.75,0.4195804195804196
716,Telangana,urban,4,47,0,medium,0.228,monsoon,2,22,Night,Clear,0,358.0,27.5,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,1,0.5851063829787234,89.5,0.4195804195804196
717,Telangana,urban,4,47,0,medium,0.228,monsoon,2,23,Night,Thunderstorm,0,851.0,24.4,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,2,27,0,1,0.5191489361702127,212.75,0.4195804195804196
718,Telangana,urban,4,47,0,medium,0.228,monsoon,3,0,Night,Rain,0,594.0,23.6,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,1,0.5021276595744681,148.5,0.4195804195804196
719,Telangana,urban,4,47,0,medium,0.228,monsoon,3,1,Night,Rain,0,254.0,24.6,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,1,0.5234042553191489,63.5,0.4195804195804196
720,Telangana,urban,4,47,0,medium,0.228,monsoon,3,2,Night,Rain,0,306.0,26.7,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,1,0.5680851063829787,76.5,0.4195804195804196
721,Telangana,urban,4,47,0,medium,0.228,monsoon,3,3,Night,Clear,0,729.0,16.3,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,1,0.3468085106382979,182.25,0.4195804195804196
722,Telangana,urban,4,47,0,medium,0.228,monsoon,3,4,Night,Clear,0,393.0,31.3,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,1,0.6659574468085107,98.25,0.4195804195804196
723,Telangana,urban,4,47,0,medium,0.228,monsoon,3,5,Dusk/Dawn,Rain,0,264.0,26.0,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,1,0.5531914893617021,66.0,0.4195804195804196
724,Telangana,urban,4,47,0,medium,0.228,monsoon,3,6,Day,Clear,0,438.0,27.7,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,0,0.5893617021276596,109.5,0.4195804195804196
725,Telangana,urban,4,47,0,medium,0.228,monsoon,3,7,Day,Rain,0,495.0,23.6,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,0,0.5021276595744681,123.75,0.4195804195804196
726,Telangana,urban,4,47,0,medium,0.228,monsoon,3,8,Day,Clear,1,1636.0,9.7,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,0,0.20638297872340425,409.0,0.4195804195804196
727,Telangana,urban,4,47,0,medium,0.228,monsoon,3,9,Day,Rain,1,757.0,23.6,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,0,0.5021276595744681,189.25,0.4195804195804196
728,Telangana,urban,4,47,0,medium,0.228,monsoon,3,10,Day,Clear,1,2804.0,5.0,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,0,0.10638297872340426,701.0,0.4195804195804196
729,Telangana,urban,4,47,0,medium,0.228,monsoon,3,11,Day,Rain,1,1890.0,5.0,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,0,0.10638297872340426,472.5,0.4195804195804196
730,Telangana,urban,4,47,0,medium,0.228,monsoon,3,12,Day,Rain,0,751.0,9.9,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,0,0.21063829787234042,187.75,0.4195804195804196
731,Telangana,urban,4,47,0,medium,0.228,monsoon,3,13,Day,Clear,0,513.0,30.3,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,0,0.6446808510638298,128.25,0.4195804195804196
732,Telangana,urban,4,47,0,medium,0.228,monsoon,3,14,Day,Rain,0,831.0,16.3,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,0,0.3468085106382979,207.75,0.4195804195804196
733,Telangana,urban,4,47,0,medium,0.228,monsoon,3,15,Day,Rain,0,467.0,13.2,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,0,0.2808510638297872,116.75,0.4195804195804196
734,Telangana,urban,4,47,0,medium,0.228,monsoon,3,16,Day,Rain,0,1071.0,7.4,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,0,0.1574468085106383,267.75,0.4195804195804196
735,Telangana,urban,4,47,0,medium,0.228,monsoon,3,17,Day,Thunderstorm,1,1444.0,20.5,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,0,0.43617021276595747,361.0,0.4195804195804196
736,Telangana,urban,4,47,0,medium,0.228,monsoon,3,18,Day,Rain,1,1181.0,23.6,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,0,0.5021276595744681,295.25,0.4195804195804196
737,Telangana,urban,4,47,0,medium,0.228,monsoon,3,19,Dusk/Dawn,Clear,1,1000.0,23.9,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,0,0.5085106382978724,250.0,0.4195804195804196
738,Telangana,urban,4,47,0,medium,0.228,monsoon,3,20,Night,Clear,1,882.0,15.9,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,1,7,3,27,0,1,0.3382978723404255,220.5,0.4195804195804196
739,Telangana,urban,4,47,0,medium,0.228,monsoon,3,21,Night,Clear,1,1063.0,16.5,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,1,0.35106382978723405,265.75,0.4195804195804196
740,Telangana,urban,4,47,0,medium,0.228,monsoon,3,22,Night,Rain,0,776.0,5.9,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,1,0.12553191489361704,194.0,0.4195804195804196
741,Telangana,urban,4,47,0,medium,0.228,monsoon,3,23,Night,Clear,0,579.0,22.5,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,3,27,0,1,0.4787234042553192,144.75,0.4195804195804196
742,Telangana,urban,4,47,0,medium,0.228,monsoon,4,0,Night,Rain,0,296.0,24.3,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,1,0.5170212765957447,74.0,0.4195804195804196
743,Telangana,urban,4,47,0,medium,0.228,monsoon,4,1,Night,Rain,0,687.0,5.7,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,1,7,4,27,0,1,0.12127659574468086,171.75,0.4195804195804196
744,Telangana,urban,4,47,0,medium,0.228,monsoon,4,2,Night,Clear,0,541.0,31.0,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,1,0.6595744680851063,135.25,0.4195804195804196
745,Telangana,urban,4,47,0,medium,0.228,monsoon,4,3,Night,Rain,0,763.0,20.1,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,1,0.4276595744680851,190.75,0.4195804195804196
746,Telangana,urban,4,47,0,medium,0.228,monsoon,4,4,Night,Clear,0,394.0,25.4,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,1,0.5404255319148936,98.5,0.4195804195804196
747,Telangana,urban,4,47,0,medium,0.228,monsoon,4,5,Dusk/Dawn,Clear,0,478.0,24.8,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,1,0.5276595744680851,119.5,0.4195804195804196
748,Telangana,urban,4,47,0,medium,0.228,monsoon,4,6,Day,Rain,0,447.0,24.7,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,0,0.5255319148936171,111.75,0.4195804195804196
749,Telangana,urban,4,47,0,medium,0.228,monsoon,4,7,Day,Rain,0,905.0,7.5,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,0,0.1595744680851064,226.25,0.4195804195804196
750,Telangana,urban,4,47,0,medium,0.228,monsoon,4,8,Day,Rain,1,1355.0,13.3,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,0,0.28297872340425534,338.75,0.4195804195804196
751,Telangana,urban,4,47,0,medium,0.228,monsoon,4,9,Day,Rain,1,1064.0,9.7,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,0,0.20638297872340425,266.0,0.4195804195804196
752,Telangana,urban,4,47,0,medium,0.228,monsoon,4,10,Day,Clear,1,896.0,20.8,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,0,0.44255319148936173,224.0,0.4195804195804196
753,Telangana,urban,4,47,0,medium,0.228,monsoon,4,11,Day,Rain,1,1920.0,5.0,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,0,0.10638297872340426,480.0,0.4195804195804196
754,Telangana,urban,4,47,0,medium,0.228,monsoon,4,12,Day,Rain,0,792.0,10.2,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,0,0.21702127659574466,198.0,0.4195804195804196
755,Telangana,urban,4,47,0,medium,0.228,monsoon,4,13,Day,Rain,0,1201.0,9.9,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,0,0.21063829787234042,300.25,0.4195804195804196
756,Telangana,urban,4,47,0,medium,0.228,monsoon,4,14,Day,Clear,0,630.0,26.1,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,0,0.5553191489361703,157.5,0.4195804195804196
757,Telangana,urban,4,47,0,medium,0.228,monsoon,4,15,Day,Rain,0,650.0,13.4,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,0,0.2851063829787234,162.5,0.4195804195804196
758,Telangana,urban,4,47,0,medium,0.228,monsoon,4,16,Day,Rain,0,748.0,10.1,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,0,0.2148936170212766,187.0,0.4195804195804196
759,Telangana,urban,4,47,0,medium,0.228,monsoon,4,17,Day,Clear,1,1968.0,14.6,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,0,0.31063829787234043,492.0,0.4195804195804196
760,Telangana,urban,4,47,0,medium,0.228,monsoon,4,18,Day,Thunderstorm,1,607.0,27.2,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,0,0.5787234042553191,151.75,0.4195804195804196
761,Telangana,urban,4,47,0,medium,0.228,monsoon,4,19,Dusk/Dawn,Clear,1,1500.0,11.7,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,0,0.24893617021276596,375.0,0.4195804195804196
762,Telangana,urban,4,47,0,medium,0.228,monsoon,4,20,Night,Thunderstorm,1,1229.0,15.4,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,1,0.32765957446808514,307.25,0.4195804195804196
763,Telangana,urban,4,47,0,medium,0.228,monsoon,4,21,Night,Rain,1,828.0,14.2,1,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,1,0.3021276595744681,207.0,0.4195804195804196
764,Telangana,urban,4,47,0,medium,0.228,monsoon,4,22,Night,Clear,0,771.0,27.2,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,1,0.5787234042553191,192.75,0.4195804195804196
765,Telangana,urban,4,47,0,medium,0.228,monsoon,4,23,Night,Rain,0,796.0,11.9,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,4,27,0,1,0.25319148936170216,199.0,0.4195804195804196
766,Telangana,urban,4,47,0,medium,0.228,monsoon,5,0,Night,Rain,0,294.0,20.2,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,5,27,1,1,0.4297872340425532,73.5,0.4195804195804196
767,Telangana,urban,4,47,0,medium,0.228,monsoon,5,1,Night,Rain,0,293.0,27.6,0,Unknown,Working,60.0,77.0,6.0,143.0,1.0,Unknown,0,7,5,27,1,1,0.5872340425531916,73.25,0.4195804195804196
